Time,angular_velocity.x,angular_velocity.y,angular_velocity.z,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z
1520530308.1819017,0.1045577128259435,-0.0792420275395647,0.0178416358819547,-0.352245040960327,3.211446975232013e-05,9.92376030285343
1520530308.1869175,0.0957535505097453,-0.0827289760518177,0.0129614680465137,-0.3053449001551229,0.009621585118436,9.954672337702725
1520530308.1919346,0.0874502216519089,-0.0891368572365943,0.0107635948704465,-0.2632550302017347,0.0312028346411069,9.951917324712872
1520530308.1969495,0.0816575876251979,-0.0993412223246432,0.0120492509993575,-0.180277858007912,0.0192049678694211,9.954607801074612
1520530308.2019663,0.0753648218879199,-0.1069196814228004,0.0120031188630912,-0.1273648786379382,0.027594829794869,9.944787441583356
1520530308.2069814,0.0723394270667739,-0.1133276803344051,0.01060708218603,-0.1093263629436287,0.0503770929402446,9.91553604943574
1520530308.2119975,0.0673078207741205,-0.1168233500484822,0.0095075560441364,-0.1153392015083987,0.0707629484380864,9.838873194972164
1520530308.2170146,0.0617842136870944,-0.1147931086900271,0.0122388445122849,-0.057615951286609,0.0899446995343918,9.819698339568204
1520530308.2220294,0.0585267849410653,-0.1089717970836858,0.0141831948923124,-0.0263491907498063,0.1510984259693688,9.805388644348756
1520530308.2270465,0.0572838828669817,-0.0999437396017215,0.0158777195286737,-0.060021086712517,0.2242486142765626,9.71848425966803
1520530308.2320626,0.0580584477540423,-0.0883040886268726,0.0219172524810703,-0.0347671647404839,0.2362380516514348,9.670578857967596
1520530308.2370777,0.0573316844232697,-0.072881400116873,0.0296117612575269,-0.0359697324534378,0.2350390048879865,9.60667381488122
1520530308.2420945,0.0568550790899024,-0.0571621296065643,0.0354142051247132,-0.0263491907498063,0.2434322385721598,9.577518390199584
1520530308.2471094,0.0558831759008698,-0.0373695000737809,0.0434130727999862,-0.129770014063846,0.233847169941812,9.487887151337151
1520530308.2521265,0.0591794402411787,-0.0193184049430716,0.0494968463964805,-0.2548370562110569,0.2098741021098725,9.40777778719514
1520530308.2571414,0.0624735130941776,0.0002034530143904,0.0504513633973994,-0.3005346293033071,0.1163447081623232,9.402503068029716
1520530308.2621574,0.0642571074830915,0.0170993457686951,0.0524708565537649,-0.3486373378214651,0.0815733822819337,9.392545885537036
1520530308.2671754,0.0642780503431866,0.0328355671046468,0.0520498113686802,-0.3161680095717085,0.0072241472112917,9.435301674353113
1520530308.2721906,0.069557042899766,0.0345881271279829,0.0512417110041363,-0.1682521808783725,-0.0491469728647584,9.608238504490282
1520530308.2772064,0.0687907382947876,0.024969957067489,0.0519813870464375,-0.1033135243788592,-0.0515503113496723,9.723823165543676
1520530308.2822216,0.0675069698305713,0.0060345695332174,0.0499453988463623,-0.0263491907498063,-0.0719416927854252,9.74982323164668
1520530308.2872374,0.0682381200680951,-0.0108661661142128,0.0500856056244935,0.0506151428792465,-0.0251812105100572,9.830378580599996
1520530308.2922544,0.0682106693293398,-0.0300931743291367,0.0483156066186533,0.1335923150730691,0.0443624715103321,9.882961731924183
1520530308.2972696,0.0706984885448356,-0.0499121650781789,0.050324136752098,0.1167563670917137,0.1438924378931047,9.905109282686592
1520530308.3022864,0.0726910608908907,-0.0630236811620255,0.050220364126996,0.1275794765082993,0.212242599087957,9.909585860658398
1520530308.3073025,0.0741868377775031,-0.073813059111426,0.0533818603817281,0.1528333984803325,0.2530114066247382,9.829112364097838
1520530308.3123164,0.0792072238382205,-0.079061110509339,0.0552263316520377,0.1516308307673783,0.2901848534105017,9.855817130584564
1520530308.3173344,0.08422980925051,-0.0828529677018554,0.0573524642447965,0.1780873204523654,0.3141656013595381,9.84740122487866
1520530308.3223505,0.0869970837137756,-0.0822763999469891,0.0600572354184435,0.1155537993787598,0.3525429652269089,9.799162422879634
1520530308.3273664,0.0925333576502904,-0.0764458149481465,0.059820883316765,0.034981762610845,0.3297655723996922,9.7430238253492
1520530308.3323824,0.0940517553528877,-0.0679921591991314,0.0588003688675101,-0.0275517584627602,0.2985927917091165,9.679744973621808
1520530308.3373976,0.0963256333904529,-0.0583726699743197,0.0577873465896797,-0.1442008266192933,0.254233681059406,9.651870030791915
1520530308.3424144,0.1036304630269703,-0.0437918472261527,0.054638415129476,-0.2788884104701361,0.1679060604897139,9.62304944672794
1520530308.3474295,0.107918303218836,-0.0286221525792221,0.048794071560135,-0.3486373378214651,0.0863699439755852,9.635429294611832
1520530308.3524466,0.1084305921796024,-0.0169461785065246,0.0413067764407414,-0.4231965360246099,0.0456049764973525,9.605979022835054
1520530308.3574605,0.1104457500839418,-0.0075948624703776,0.0316345291320333,-0.3606630149510046,-0.0287466000724044,9.64030717756094
1520530308.3624775,0.1117011543839257,-0.0046637710051807,0.0254318707630442,-0.2921166553126295,-0.0575313088522951,9.729153137961507
1520530308.3674934,0.1104315661014996,-0.0081331972298272,0.0151267833114389,-0.2740781396183203,-0.0455413095176354,9.769640907120284
1520530308.3725097,0.1096667277747289,-0.0113168694646398,0.0069873526658105,-0.2716730041924122,-0.0299526713331974,9.809115190040638
1520530308.3775263,0.109403342342321,-0.0156673397596763,-0.0006208119757964,-0.1790752902949581,-0.0275616023036454,9.798914410383562
1520530308.3825424,0.1041099736547936,-0.0241042615651215,-0.0063569440750026,-0.1237571754990765,0.0371876722022782,9.794826401605812
1520530308.3875575,0.1015792180634808,-0.0345834342059974,-0.0107610422478543,-0.0985032535270433,0.0395839861898474,9.845712590728002
1520530308.3925734,0.099804868029006,-0.0427290499687018,-0.0159603935957469,-0.0479954095829773,0.0467748950118117,9.888213288628709
1520530308.3975894,0.095014618395338,-0.0532163930201309,-0.0176548323001444,-0.0455902741570695,0.0899437629347458,9.906742085570372
1520530308.4026065,0.0912310577496701,-0.0634155998774395,-0.0179961853328114,-0.0756544669809182,0.0839504023167964,9.974444908021988
1520530308.4076214,0.0841774485625781,-0.0744836843590584,-0.020773053281991,-0.0516031127218392,0.1043339163155233,9.957920912767152
1520530308.4126365,0.0781342723729293,-0.0808855804264852,-0.0248689482388087,-0.1153392015083987,0.0635681058976092,9.933013871299412
1520530308.4176545,0.0695811422897817,-0.085542339178775,-0.028135199763352,-0.1658470454524645,0.0287969673371489,9.98002515267632
1520530308.4226704,0.06228856007952,-0.084943486127135,-0.0351514119112966,-0.2211651602483462,-0.0131686391239301,9.922497314434713
1520530308.4276855,0.0547482936837251,-0.0790881551426798,-0.046455876134817,-0.2728755719053661,-0.0875113179970505,9.866128077137784
1520530308.4327016,0.0477086020145165,-0.0743967084941772,-0.0583112579379208,-0.2259754311001622,-0.0899132515824954,9.880781790020508
1520530308.4377184,0.0378996560724141,-0.0717387522370052,-0.0728825263412195,-0.2019240768410832,-0.1150970736734576,9.91311227573436
1520530308.4427335,0.0275847604924862,-0.0746311390997699,-0.0823547278967344,-0.1718598840172343,-0.1150994151725725,9.91514393723214
1520530308.4477494,0.0175164631847641,-0.0783859261917866,-0.096162799765869,-0.129770014063846,-0.1139035528479206,9.899625219513124
1520530308.4527657,0.0056863885838686,-0.0847667769425023,-0.1089054287562858,-0.0828698732586419,-0.101915801352411,9.894508453103125
1520530308.4577825,-0.0038758807063648,-0.0864838607255889,-0.1218872347870923,-0.1225546077861223,-0.058743655330716,9.906474063294397
1520530308.4627974,-0.0131862787856026,-0.0876173485674801,-0.1351356072664521,-0.1526188006099711,-0.0695335776423169,9.898642206078764
1520530308.4678144,-0.025253789616059,-0.0823363608024117,-0.1502237591843252,-0.129770014063846,-0.0515482508304512,9.817052193122583
1520530308.4728296,-0.0358128017920585,-0.0758863304706504,-0.1663880026841927,-0.1153392015083987,-0.073133902371458,9.797176333330237
1520530308.4778464,-0.044605202819983,-0.0653627834476071,-0.1800894769895142,-0.1249597432120301,-0.0395572212361809,9.744940754342796
1520530308.4828615,-0.055399373494308,-0.0493073602056714,-0.1923922494082767,-0.183885561146774,-0.035955210627677,9.65718785356928
1520530308.4878774,-0.0641760301533952,-0.0294697063442049,-0.2022349424410741,-0.1826829934338198,-0.0383535851344674,9.556071963174292
1520530308.4928937,-0.0706890998528521,-0.0061250824514672,-0.2155722556063143,-0.2019240768410832,-0.0563391929262269,9.494683154592243
1520530308.4979095,-0.0799621010911006,0.0204236882305338,-0.2288799808771647,-0.2259754311001622,-0.1114977792039271,9.377594505950125
1520530308.5029254,-0.0857039421546212,0.0557117309535661,-0.2407748182350196,-0.2355959728037937,-0.1150944511944489,9.266125834814249
1520530308.5079415,-0.093965279387687,0.0875080022422093,-0.2548560325510863,-0.2271779988131161,-0.1007054217332467,9.22303054104216
1520530308.5129564,-0.0987054456702216,0.1198811366523438,-0.2662338758633199,-0.1826829934338198,-0.1258908360436069,9.245864889163013
1520530308.5179744,-0.105453811098154,0.150782720591392,-0.2724787287938076,-0.129770014063846,-0.1234966762352235,9.223266792871597
1520530308.5229895,-0.1119544452864595,0.1775984637242713,-0.2763202585787896,-0.1021109566659053,-0.0815289155949586,9.24038880901334
1520530308.5280054,-0.1169525673032861,0.2000418443878038,-0.2793862972953397,-0.081667305545688,-0.079132226967531,9.245998204146687
1520530308.5330224,-0.1247140120283842,0.2218955455372496,-0.2802872810593146,-0.0804647378327341,-0.0407598270782837,9.320326293304294
1520530308.5380375,-0.1307179096077339,0.2408280778608124,-0.2782377578843711,-0.0888827118234119,-0.008382380026384,9.38661886193003
1520530308.5430546,-0.1389938857671332,0.2498424521215926,-0.2724719765578944,-0.0804647378327341,0.0383834408669656,9.451571383740577
1520530308.5480697,-0.1427462673931268,0.2573943916349805,-0.2640202527178372,-0.0612236544254709,0.0335853806138806,9.495550250455082
1520530308.5530863,-0.1487613068247495,0.2640705630355468,-0.2553004517283655,-0.1285674463508921,0.014404378797292,9.568277368204534
1520530308.5581024,-0.1580437994842985,0.2716254355444923,-0.2487322812476478,-0.1718598840172343,0.0863561759607897,9.589547181056844
1520530308.5631175,-0.1643146697461729,0.2748041657309344,-0.2397681446627186,-0.1935061028504054,0.1019466873445197,9.697822058404649
1520530308.5681334,-0.1705941649264857,0.270986753538076,-0.2297751785416146,-0.1369854203415699,0.1055397065964224,9.792564216980832
1520530308.5731504,-0.1771313884348841,0.2601658161996972,-0.2160474572020522,-0.0636287898513787,0.143906486887794,9.808082805041908
1520530308.5781674,-0.1804041108009482,0.2446708945874535,-0.1974915465037481,-0.0455902741570695,0.1870741372311884,9.888053065823645
1520530308.5831826,-0.182176214561236,0.2227610050905417,-0.1770935227505743,0.1540359661932864,0.3837176191167765,9.953322604164644
1520530308.5881994,-0.1837020964820674,0.1906236183512081,-0.1459519378704581,0.3260031491457013,0.6631039443970383,10.051320705113357
1520530308.5932145,-0.18296696722759,0.1511719104245796,-0.1035072030046717,0.2322028675352931,0.6391284414060193,10.061554237933352
1520530308.5982304,-0.1787104748740758,0.1184430926421019,-0.0683226104918966,0.2394182738130168,0.618742492248213,9.998748112834209
1520530308.6032465,-0.1706870836013391,0.0883586085082841,-0.0407002961456394,0.2562542217943722,0.7326595212329313,10.07517465579398
1520530308.6082616,-0.1609078975862758,0.0568222615132003,-0.0147156396642369,0.2694824666368656,0.7950137929907901,10.09125510989138
1520530308.6132765,-0.1501195566356024,0.0282001536132122,0.0112893807771762,0.2105566487021219,0.8213994716441384,10.132477970590442
1520530308.6182945,-0.1373177827905731,0.0042519122602609,0.0332680483588536,0.1600488047580559,0.8261999670563029,10.136451337466005
1520530308.6233106,-0.1265238355903232,-0.0132662610666816,0.0477240725182781,0.0770716325642335,0.8034227615490155,10.123335476354532
1520530308.6283264,-0.113212846371745,-0.0255283303119861,0.0584278024379447,0.0145381114906282,0.7830422446691556,10.060046100573892
1520530308.6333425,-0.1019074452565426,-0.0316604572313884,0.0648532166008635,-0.011918378194359,0.7434726712157519,10.127746549355216
1520530308.6383584,-0.0875919036189186,-0.0380660332970239,0.0650482513934885,0.0289689240460755,0.7254823804257626,10.071583207722952
1520530308.6433744,-0.0750285930662907,-0.0403972857557576,0.0669009518187544,0.0975152836844506,0.6715157227542015,10.024482881604124
1520530308.6483903,-0.0581893721657904,-0.0389344950290682,0.0671513426820251,0.1396051536378391,0.6307416702594031,9.9392764535057
1520530308.6534064,-0.041855434413021,-0.0400972756833695,0.0684648428076571,0.1227692056564837,0.5755825220219153,9.867441188739567
1520530308.6584225,-0.0292907164326722,-0.0415551029912923,0.0705947583847529,0.1744796173135034,0.52641373728351,9.821662200007928
1520530308.6634395,-0.0132075953031405,-0.0430122803526993,0.0729886857319516,0.1949232684337207,0.4520654388125139,9.830832864715914
1520530308.6684537,0.0036309982970969,-0.0462305812704592,0.0802377005237009,0.1889104298689508,0.4100959922928864,9.78212227079458
1520530308.6734695,0.0204737710585347,-0.0465357653463579,0.0877794920644473,0.1468205599155625,0.328557721599572,9.731477128852838
1520530308.6784866,0.0368135070779073,-0.0468396894712044,0.0947811252599339,0.0878947419808191,0.2710035706140193,9.697242486275131
1520530308.6835024,0.0546645174173471,-0.0424714008222331,0.0982984308340299,0.0205509500553977,0.2158483560950446,9.644493137146412
1520530308.6885183,0.0712623385368994,-0.0337240953687632,0.0986048655533116,-0.0528056804347931,0.1618927502993057,9.620854742816048
1520530308.6935334,0.0903713524219521,-0.0232136580058308,0.0937795995296142,-0.1393905557674777,0.0899510684119842,9.656631985860294
1520530308.6985505,0.1067111982780362,-0.0153223938130861,0.0873161843187077,-0.1959112382763135,0.0096130620616579,9.63866616597455
1520530308.7035666,0.1212984170871987,-0.0036481905407324,0.0825082116551324,-0.2355959728037937,-0.022760638591658,9.69138048293622
1520530308.7085824,0.1363818629060277,0.0065838556275962,0.0722772722004419,-0.2548370562110569,-0.0911101441667581,9.763687341337857
1520530308.7135975,0.1486874334656557,0.0092497475413684,0.0579354780451681,-0.3666758535157743,-0.1306730677626755,9.83105670517123
1520530308.7186134,0.1572164452605201,0.0093033567734642,0.0392519426367582,-0.3642707180898665,-0.1618509060913393,9.937980941667028
1520530308.7236304,0.1624740755337715,0.0026385449033578,0.0262048074826808,-0.3690809889416824,-0.1966256037304541,10.079843235145704
1520530308.7286456,0.1682205349738596,-0.0133467327736986,0.0117328706726478,-0.3029397647292149,-0.1822410699475526,10.140779054544875
1520530308.7336624,0.16968233371388,-0.0377801933311185,-0.0041483307952569,-0.2969269261644451,-0.1354750617342734,10.28245648744674
1520530308.7386785,0.1703929567138897,-0.0628083732068341,-0.0157038439295472,-0.301737197016261,-0.099500474392029,10.295251810991369
1520530308.7436934,0.1703543877156476,-0.0855108712483063,-0.0253463509402381,-0.3342065252660178,-0.0479349073662314,10.316436157103084
1520530308.7487104,0.168557914799563,-0.1073399048966916,-0.0349789216321011,-0.3787015306453138,0.0168221409167536,10.342373266864191
1520530308.7537265,0.1675227283493117,-0.1242172915076761,-0.0437634623558113,-0.3366116606919256,0.106754394573958,10.30003870709366
1520530308.7587414,0.1644886615556338,-0.1387920699252276,-0.0422457405666275,-0.3065474678680768,0.1499211083177065,10.24275893071328
1520530308.7637577,0.1614616319005607,-0.1489997225887248,-0.0393419430182936,-0.304142332442169,0.2038822400513565,10.117171353278524
1520530308.7687736,0.1589442840963631,-0.1536694154604381,-0.0369379320874227,-0.2428113790815174,0.2158688676272909,10.044509776846702
1520530308.7737894,0.1579408843053936,-0.1554319566366505,-0.0318090316840716,-0.1249597432120301,0.28660897393212,9.96310575746008
1520530308.7788055,0.1569428868191018,-0.1566270258107011,-0.0209942212961753,-0.0143235136202668,0.3693410464308653,9.88873313874483
1520530308.7838216,0.1541876401086688,-0.1584142944009429,-0.0069340392651843,0.0782742002771874,0.3981132047755004,9.862236618265197
1520530308.7888374,0.15419329328086,-0.1625308277675014,0.0068326782314443,0.16125137247101,0.4592629038319998,9.771884248595176
1520530308.7938526,0.1521959810566118,-0.1649165955291957,0.0268390236318293,0.2550516540814183,0.5683773768853326,9.768540556413766
1520530308.7988694,0.1494446782369107,-0.1696439329108074,0.0506166270621689,0.3187877428679776,0.6726976297441289,9.716684121922812
1520530308.8038864,0.151473282986718,-0.1726305620772513,0.0779157979089269,0.3199903105809315,0.7314554168313949,9.716615119243151
1520530308.8089015,0.1517397654676509,-0.1759005237869662,0.1019694619824598,0.3211928782938855,0.735052744441669,9.774707103879932
1520530308.8139164,0.1527565337244251,-0.1829632880023382,0.1278866470484627,0.2935338208959448,0.7458471624315706,9.842370145469198
1520530308.8189344,0.1507555284769584,-0.187092992341383,0.1462563785615828,0.2406208415259707,0.7146736324612781,9.945184238743728
1520530308.8239503,0.1467414118495293,-0.1906290603730905,0.160305555697073,0.1480231276285166,0.6739100698825142,9.9740167405243
1520530308.8289664,0.1412236892730317,-0.1883256452640377,0.1698027146480619,0.0470074397403847,0.6091643544552452,9.93438807118592
1520530308.8339815,0.1389680646738764,-0.1862977661388797,0.1738806651931894,0.0169432469165358,0.5839847470626898,9.925408102087069
1520530308.8389986,0.1339444207416978,-0.1842585866965275,0.1733644694639805,-0.008310675055497,0.5504107820663859,9.94079452117586
1520530308.8440125,0.1289221450474087,-0.1795896621978612,0.1701628225435454,-0.008310675055497,0.4904537608957423,9.974555162810695
1520530308.8490295,0.1226428067579011,-0.1740412489464822,0.164805811328186,-0.0275517584627602,0.4412905020952481,9.9410882119504
1520530308.8540454,0.1176193902319288,-0.1690758409030484,0.159712566221752,0.0181458146294897,0.3897239048098401,9.932558693714402
1520530308.8590624,0.1108355215287098,-0.163813910072571,0.1524604440963169,0.0433997366015228,0.3225700742394628,9.874271172816476
1520530308.8640776,0.1017939190508196,-0.1571024985851146,0.1476585509699828,-0.0191337844720824,0.3069861190532544,9.80632854386196
1520530308.8690934,0.0937606403948567,-0.1463032971516451,0.1399099092899841,-0.0371723001663919,0.2290433964308867,9.756607936728162
1520530308.8741105,0.0852294685697306,-0.1331783154283906,0.1340738070103134,-0.0239440553238983,0.212254400243496,9.720469089276175
1520530308.8791263,0.0756984253532651,-0.1159736157141344,0.1280001489221609,-0.0852750086845499,0.1798823854695428,9.708314035817246
1520530308.8841414,0.0671686648879909,-0.1005117303239942,0.120017464157757,-0.1189469046472606,0.1319193910120367,9.697067111424978
1520530308.8891585,0.058129618533767,-0.0902964201983451,0.1125367890961256,-0.1069212275177211,0.0947451012865916,9.746958500408878
1520530308.8941734,0.0478340780341007,-0.0800816023504043,0.1050584476508508,-0.1538213683229252,0.0923504731783852,9.68466156276017
1520530308.8991904,0.0360393184921171,-0.065505348499134,0.1008628035756626,-0.1393905557674777,0.0683665407905526,9.606680843935363
1520530308.9042065,0.0239889515939569,-0.0529637857769809,0.0947582433552699,-0.1634419100265567,0.0479830267918257,9.637150566640832
1520530308.9092214,0.0159614359468967,-0.0380859293924788,0.0873112707655066,-0.1983163737022213,0.0479857429307989,9.649111452819389
1520530308.9142375,0.0049277472609333,-0.0170938215566652,0.0812693131260067,-0.1646444777395106,0.0743642097668734,9.642947266004862
1520530308.9192543,-0.0036032442120802,-0.0022132483589752,0.0727410903991812,-0.1201494723602145,0.0635684805374676,9.656470430420963
1520530308.9242704,-0.0131407521852434,0.0112078230868801,0.0650152568265967,-0.081667305545688,0.0719594663824907,9.71884345676841
1520530308.9292865,-0.023687505270073,0.0208368597004222,0.0586151195175789,-0.0179312167591285,0.0863441874853215,9.736803359974328
1520530308.9343014,-0.0314763105578702,0.0243413483721618,0.0545980765241865,0.040994601175615,0.1055258449216623,9.814074747714123
1520530308.9393184,-0.0377625605522258,0.0231806331851262,0.0518953933057188,0.0806793357030952,0.1426961072686297,9.8368951104197
1520530308.9443324,-0.0443070171483869,0.0167741696202092,0.0494237071708511,0.1239717733694376,0.1786669482122904,9.828303640531333
1520530308.9493494,-0.0513507704093011,0.0132835397103411,0.0461635476479183,0.1263769087953454,0.1918573055499028,9.805024488602353
1520530308.9543643,-0.0543755457944463,0.0086296754110362,0.0426164823155047,0.1804924558782732,0.219433320589992,9.768444403679633
1520530308.9593816,-0.0576597156671737,-0.0021440908480289,0.0392937448107624,0.1901129975819047,0.2434153797785327,9.770651664351668
1520530308.9643974,-0.0609356605155194,-0.007676577771161,0.0373637523210987,0.1937207007207666,0.2446142392220518,9.7926961149733
1520530308.9694154,-0.0609394437147941,-0.0102983100857292,0.0370731986574112,0.1889104298689508,0.2697965627535805,9.712530446233645
1520530308.9744294,-0.0596875246924776,-0.0135023191771748,0.0367758652067479,0.1792898881653193,0.3069706651590962,9.70793926135144
1520530308.9794457,-0.0564264421130617,-0.0158233743006623,0.0335054623709292,0.1311871796471613,0.3081735519810929,9.677028407505322
1520530308.9844625,-0.0539145436676353,-0.0128917905577571,0.0273004703855836,0.0902998774067269,0.2805965066813931,9.686750425860312
1520530308.9894786,-0.0486416159736969,-0.0131679957594541,0.0224186199853541,0.1083383931010362,0.3069761910970073,9.727224162948094
1520530308.9944935,-0.0443711981065583,-0.0108192203134107,0.0164764606623912,0.0878947419808191,0.2781984131544965,9.723964781186677
1520530308.9995096,-0.0363355240183865,-0.0125527220027493,0.0121194526714317,0.0686536585735557,0.2470222607051954,9.77299251098719
1520530309.0045254,-0.0325754936820494,-0.0169103581819325,0.0077503712082984,0.1023255545362664,0.2374265148388838,9.79126842738876
1520530309.0095425,-0.0280637191559253,-0.0215532560732411,0.0012132993228316,0.1191615025176218,0.2769968375720042,9.775958096998703
1520530309.0145574,-0.020787441900015,-0.0276592779007337,-0.0026345629861552,0.1732770496005495,0.2302261463604955,9.775476973690258
1520530309.0195744,-0.0147720535605603,-0.0352147019006533,-0.009467211960247,0.1696693464616878,0.2494126741149952,9.780141955248418
1520530309.0245905,-0.0087533681598129,-0.0413175738505153,-0.0146654701323834,0.2105566487021219,0.2542060513698504,9.76346929061386
1520530309.0296066,-0.0050007278020436,-0.0506265617004742,-0.0198839817334835,0.2081515132762141,0.2865830301219271,9.75183968902478
1520530309.0346224,-0.0007433296243567,-0.0567228385284499,-0.027784431801733,0.1828975913041812,0.2673987502065777,9.817184266073998
1520530309.0396383,0.0030118198029851,-0.0636985648668623,-0.03379679640806,0.2225823258316615,0.2673956594277461,9.83074372666256
1520530309.0446534,0.0055120158106244,-0.069216403984383,-0.040336803763285,0.2622670603591419,0.2757865516128046,9.804782107432922
1520530309.0496695,0.0085214977072136,-0.0694876678374127,-0.0473788208212825,0.2622670603591419,0.299769360081062,9.733867939440564
